2024-08-13 17:47:14,176:INFO:Preis für AAVEUSDT auf Binance: 95.08
2024-08-13 17:47:14,636:INFO:Preis für AAVEUSDT auf Coinbase: 95.0
2024-08-13 17:47:14,998:INFO:Preis für AAVEUSDT auf Crypto.com: 95.097
2024-08-13 17:47:15,187:INFO:Preis für AAVEUSDT auf Kraken: 95.07
2024-08-13 17:47:15,509:INFO:Preis für UNIUSDT auf Bybit: 6.2165
2024-08-13 17:47:16,327:INFO:Preis für UNIUSDT auf Binance: 6.224
2024-08-13 17:47:16,534:INFO:Preis für UNIUSDT auf Coinbase: 6.227
2024-08-13 17:47:16,942:INFO:Preis für UNIUSDT auf Crypto.com: 6.2248
2024-08-13 17:47:17,063:INFO:Preis für UNIUSDT auf Kraken: 6.227
2024-08-13 17:47:17,351:INFO:Preis für DOGEUSDT auf Bybit: 0.10534
2024-08-13 17:47:17,658:INFO:Preis für DOGEUSDT auf Binance: 0.10535
2024-08-13 17:47:17,757:INFO:Preis für DOGEUSDT auf Coinbase: 0.105375
2024-08-13 17:47:18,112:INFO:Preis für DOGEUSDT auf Crypto.com: 0.105336
2024-08-13 17:47:18,254:INFO:Preis für DOGEUSDT auf Kraken: 0.1052592
2024-08-13 17:47:18,888:INFO:Preis für 1INCHUSDT auf Bybit: 0.2571
2024-08-13 17:47:19,195:INFO:Preis für 1INCHUSDT auf Binance: 0.2569
2024-08-13 17:47:19,708:INFO:Preis für 1INCHUSDT auf Coinbase: 0.2565
2024-08-13 17:47:20,118:INFO:Preis für 1INCHUSDT auf Crypto.com: 0.25694
2024-08-13 17:47:20,229:INFO:Preis für 1INCHUSDT auf Kraken: 0.256
2024-08-13 17:47:26,159:INFO:Programm gestartet
2024-08-13 17:49:47,494:INFO:Programm gestartet
2024-08-13 17:49:47,886:INFO:Preis für BTCUSDT auf Bybit: 59488.37
2024-08-13 17:49:48,294:INFO:Preis für BTCUSDT auf Binance: 59476.91
2024-08-13 17:49:48,807:INFO:Preis für BTCUSDT auf Coinbase: 59500.275
2024-08-13 17:49:49,218:INFO:Preis für BTCUSDT auf Crypto.com: 59507.44
2024-08-13 17:49:49,334:INFO:Preis für BTCUSDT auf Kraken: 59489.0
2024-08-13 17:49:49,629:INFO:Preis für ETHUSDT auf Bybit: 2651.52
2024-08-13 17:49:49,903:INFO:Preis für ETHUSDT auf Binance: 2651.49
2024-08-13 17:49:49,994:INFO:Preis für ETHUSDT auf Coinbase: 2651.11
2024-08-13 17:49:50,372:INFO:Preis für ETHUSDT auf Crypto.com: 2652.92
2024-08-13 17:49:50,475:INFO:Preis für ETHUSDT auf Kraken: 2652.93
2024-08-13 17:49:50,753:INFO:Preis für LINKUSDT auf Bybit: 10.3219
2024-08-13 17:49:51,061:INFO:Preis für LINKUSDT auf Binance: 10.32
2024-08-13 17:49:51,578:INFO:Preis für LINKUSDT auf Coinbase: 10.323
2024-08-13 17:49:52,192:INFO:Preis für LINKUSDT auf Crypto.com: 10.326
2024-08-13 17:49:52,391:INFO:Preis für LINKUSDT auf Kraken: 10.34617
2024-08-13 17:49:52,701:INFO:Preis für ETCUSDT auf Bybit: 18.9
2024-08-13 17:49:53,005:INFO:Preis für ETCUSDT auf Binance: 18.89
2024-08-13 17:49:53,211:INFO:Preis für ETCUSDT auf Coinbase: 18.905
2024-08-13 17:49:53,621:INFO:Preis für ETCUSDT auf Crypto.com: 18.903
2024-08-13 17:49:53,960:INFO:Preis für ETCUSDT auf Kraken: 18.891
2024-08-13 17:49:54,209:INFO:Preis für FILUSDT auf Bybit: 3.681
2024-08-13 17:49:54,674:INFO:Preis für FILUSDT auf Binance: 3.682
2024-08-13 17:49:55,155:INFO:Preis für FILUSDT auf Coinbase: 3.6805
2024-08-13 17:49:55,504:INFO:Preis für FILUSDT auf Crypto.com: 3.6781
2024-08-13 17:49:55,600:INFO:Preis für FILUSDT auf Kraken: 3.667
2024-08-13 17:49:55,814:INFO:Preis für LTCUSDT auf Bybit: 62.86
2024-08-13 17:49:56,180:INFO:Preis für LTCUSDT auf Binance: 62.87
2024-08-13 17:49:56,717:INFO:Preis für LTCUSDT auf Coinbase: 62.895
2024-08-13 17:49:57,205:INFO:Preis für LTCUSDT auf Crypto.com: 62.942
2024-08-13 17:49:57,524:INFO:Preis für LTCUSDT auf Kraken: 62.85
2024-08-13 17:49:57,818:INFO:Preis für AAVEUSDT auf Bybit: 95.0767
2024-08-13 17:49:58,125:INFO:Preis für AAVEUSDT auf Binance: 95.03
2024-08-13 17:49:58,200:INFO:Preis für AAVEUSDT auf Coinbase: 95.0
2024-08-13 17:49:58,641:INFO:Preis für AAVEUSDT auf Crypto.com: 95.076
2024-08-13 17:49:58,787:INFO:Preis für AAVEUSDT auf Kraken: 95.07
2024-08-13 17:49:59,048:INFO:Preis für UNIUSDT auf Bybit: 6.2119
2024-08-13 17:49:59,378:INFO:Preis für UNIUSDT auf Binance: 6.214
2024-08-13 17:49:59,678:INFO:Preis für UNIUSDT auf Coinbase: 6.2155
2024-08-13 17:50:00,072:INFO:Preis für UNIUSDT auf Crypto.com: 6.2145
2024-08-13 17:50:00,211:INFO:Preis für UNIUSDT auf Kraken: 6.227
2024-08-13 17:50:00,420:INFO:Preis für DOGEUSDT auf Bybit: 0.10524
2024-08-13 17:50:00,792:INFO:Preis für DOGEUSDT auf Binance: 0.10526
2024-08-13 17:50:00,869:INFO:Preis für DOGEUSDT auf Coinbase: 0.10526
2024-08-13 17:50:01,403:INFO:Preis für DOGEUSDT auf Crypto.com: 0.105223
2024-08-13 17:50:01,531:INFO:Preis für DOGEUSDT auf Kraken: 0.1052837
2024-08-13 17:50:01,813:INFO:Preis für 1INCHUSDT auf Bybit: 0.2571
2024-08-13 17:50:02,120:INFO:Preis für 1INCHUSDT auf Binance: 0.257
2024-08-13 17:50:02,635:INFO:Preis für 1INCHUSDT auf Coinbase: 0.2565
2024-08-13 17:50:03,059:INFO:Preis für 1INCHUSDT auf Crypto.com: 0.25675
2024-08-13 17:50:03,267:INFO:Preis für 1INCHUSDT auf Kraken: 0.256
2024-08-13 17:56:05,895:INFO:Programm gestartet
2024-08-13 17:56:06,268:INFO:Preis für BTCUSDT auf Bybit: 59470.3
2024-08-13 17:56:06,678:INFO:Preis für BTCUSDT auf Binance: 59467.01
2024-08-13 17:56:06,870:INFO:Preis für BTCUSDT auf Coinbase: 59475.54
2024-08-13 17:56:07,291:INFO:Preis für BTCUSDT auf Crypto.com: 59460.57
2024-08-13 17:56:07,497:INFO:Preis für BTCUSDT auf Kraken: 59491.9
2024-08-13 17:56:07,719:INFO:Preis für ETHUSDT auf Bybit: 2651.0
2024-08-13 17:56:08,016:INFO:Preis für ETHUSDT auf Binance: 2650.71
2024-08-13 17:56:08,522:INFO:Preis für ETHUSDT auf Coinbase: 2650.995
2024-08-13 17:56:08,931:INFO:Preis für ETHUSDT auf Crypto.com: 2650.5
2024-08-13 17:56:09,036:INFO:Preis für ETHUSDT auf Kraken: 2650.0
2024-08-13 17:56:09,339:INFO:Preis für LINKUSDT auf Bybit: 10.3049
2024-08-13 17:56:09,647:INFO:Preis für LINKUSDT auf Binance: 10.3
2024-08-13 17:56:09,917:INFO:Preis für LINKUSDT auf Coinbase: 10.3165
2024-08-13 17:56:10,365:INFO:Preis für LINKUSDT auf Crypto.com: 10.304
2024-08-13 17:56:10,684:INFO:Preis für LINKUSDT auf Kraken: 10.31663
2024-08-13 17:56:11,285:INFO:Preis für ETCUSDT auf Bybit: 18.89
2024-08-13 17:56:11,592:INFO:Preis für ETCUSDT auf Binance: 18.87
2024-08-13 17:56:12,007:INFO:Preis für ETCUSDT auf Coinbase: 18.905
2024-08-13 17:56:12,414:INFO:Preis für ETCUSDT auf Crypto.com: 18.873
2024-08-13 17:56:12,581:INFO:Preis für ETCUSDT auf Kraken: 18.911
2024-08-13 17:56:12,924:INFO:Preis für FILUSDT auf Bybit: 3.681
2024-08-13 17:56:13,235:INFO:Preis für FILUSDT auf Binance: 3.678
2024-08-13 17:56:13,414:INFO:Preis für FILUSDT auf Coinbase: 3.6775
2024-08-13 17:56:13,781:INFO:Preis für FILUSDT auf Crypto.com: 3.6761
2024-08-13 17:56:13,864:INFO:Preis für FILUSDT auf Kraken: 3.679
2024-08-13 17:56:14,183:INFO:Preis für LTCUSDT auf Bybit: 63.04
2024-08-13 17:56:14,575:INFO:Preis für LTCUSDT auf Binance: 63.05
2024-08-13 17:56:15,075:INFO:Preis für LTCUSDT auf Coinbase: 63.03
2024-08-13 17:56:15,486:INFO:Preis für LTCUSDT auf Crypto.com: 63.02
2024-08-13 17:56:15,585:INFO:Preis für LTCUSDT auf Kraken: 63.01
2024-08-13 17:56:15,884:INFO:Preis für AAVEUSDT auf Bybit: 94.9885
2024-08-13 17:56:16,200:INFO:Preis für AAVEUSDT auf Binance: 95.06
2024-08-13 17:56:16,760:INFO:Preis für AAVEUSDT auf Coinbase: 94.975
2024-08-13 17:56:17,226:INFO:Preis für AAVEUSDT auf Crypto.com: 95.072
2024-08-13 17:56:17,391:INFO:Preis für AAVEUSDT auf Kraken: 95.06
2024-08-13 17:56:18,044:INFO:Preis für UNIUSDT auf Bybit: 6.2104
2024-08-13 17:56:18,351:INFO:Preis für UNIUSDT auf Binance: 6.21
2024-08-13 17:56:18,865:INFO:Preis für UNIUSDT auf Coinbase: 6.212
2024-08-13 17:56:19,273:INFO:Preis für UNIUSDT auf Crypto.com: 6.2075
2024-08-13 17:56:19,409:INFO:Preis für UNIUSDT auf Kraken: 6.209
2024-08-13 17:56:19,654:INFO:Preis für DOGEUSDT auf Bybit: 0.10515
2024-08-13 17:56:19,989:INFO:Preis für DOGEUSDT auf Binance: 0.10514
2024-08-13 17:56:20,195:INFO:Preis für DOGEUSDT auf Coinbase: 0.105185
2024-08-13 17:56:20,604:INFO:Preis für DOGEUSDT auf Crypto.com: 0.105096
2024-08-13 17:56:20,774:INFO:Preis für DOGEUSDT auf Kraken: 0.1051094
2024-08-13 17:56:21,013:INFO:Preis für 1INCHUSDT auf Bybit: 0.2566
2024-08-13 17:56:21,424:INFO:Preis für 1INCHUSDT auf Binance: 0.2564
2024-08-13 17:56:21,852:INFO:Preis für 1INCHUSDT auf Coinbase: 0.2565
2024-08-13 17:56:22,245:INFO:Preis für 1INCHUSDT auf Crypto.com: 0.25638
2024-08-13 17:56:22,362:INFO:Preis für 1INCHUSDT auf Kraken: 0.256
2024-08-13 17:56:31,356:INFO:Preis für BTCUSDT auf Bybit: 59487.19
2024-08-13 17:56:31,664:INFO:Preis für BTCUSDT auf Binance: 59481.66
2024-08-13 17:56:31,745:INFO:Preis für BTCUSDT auf Coinbase: 59494.2
2024-08-13 17:56:32,176:INFO:Preis für BTCUSDT auf Crypto.com: 59460.57
2024-08-13 17:56:32,301:INFO:Preis für BTCUSDT auf Kraken: 59503.6
2024-08-13 17:56:32,586:INFO:Preis für ETHUSDT auf Bybit: 2652.09
2024-08-13 17:56:32,892:INFO:Preis für ETHUSDT auf Binance: 2652.0
2024-08-13 17:56:33,201:INFO:Preis für ETHUSDT auf Coinbase: 2652.045
2024-08-13 17:56:33,612:INFO:Preis für ETHUSDT auf Crypto.com: 2650.5
2024-08-13 17:56:33,710:INFO:Preis für ETHUSDT auf Kraken: 2650.0
2024-08-13 17:56:33,931:INFO:Preis für LINKUSDT auf Bybit: 10.3077
2024-08-13 17:56:34,223:INFO:Preis für LINKUSDT auf Binance: 10.31
2024-08-13 17:56:34,535:INFO:Preis für LINKUSDT auf Coinbase: 10.302
2024-08-13 17:56:35,044:INFO:Preis für LINKUSDT auf Crypto.com: 10.304
2024-08-13 17:56:35,376:INFO:Preis für LINKUSDT auf Kraken: 10.31663
2024-08-13 17:56:35,657:INFO:Preis für ETCUSDT auf Bybit: 18.89
2024-08-13 17:56:36,271:INFO:Preis für ETCUSDT auf Binance: 18.87
2024-08-13 17:56:36,707:INFO:Preis für ETCUSDT auf Coinbase: 18.905
2024-08-13 17:56:37,111:INFO:Preis für ETCUSDT auf Crypto.com: 18.873
2024-08-13 17:56:37,456:INFO:Preis für ETCUSDT auf Kraken: 18.911
2024-08-13 17:56:37,727:INFO:Preis für FILUSDT auf Bybit: 3.681
2024-08-13 17:56:38,114:INFO:Preis für FILUSDT auf Binance: 3.679
2024-08-13 17:56:38,628:INFO:Preis für FILUSDT auf Coinbase: 3.68
2024-08-13 17:56:39,026:INFO:Preis für FILUSDT auf Crypto.com: 3.6761
2024-08-13 17:56:39,109:INFO:Preis für FILUSDT auf Kraken: 3.679
2024-08-13 17:56:39,664:INFO:Preis für LTCUSDT auf Bybit: 63.1
2024-08-13 17:56:40,063:INFO:Preis für LTCUSDT auf Binance: 63.1
2024-08-13 17:56:40,265:INFO:Preis für LTCUSDT auf Coinbase: 63.075
2024-08-13 17:56:41,700:INFO:Preis für LTCUSDT auf Crypto.com: 63.02
2024-08-13 17:56:41,833:INFO:Preis für LTCUSDT auf Kraken: 63.07
2024-08-13 17:56:42,050:INFO:Preis für AAVEUSDT auf Bybit: 94.9885
2024-08-13 17:56:42,354:INFO:Preis für AAVEUSDT auf Binance: 95.17
2024-08-13 17:56:42,438:INFO:Preis für AAVEUSDT auf Coinbase: 94.975
2024-08-13 17:56:42,829:INFO:Preis für AAVEUSDT auf Crypto.com: 95.072
2024-08-13 17:56:43,151:INFO:Preis für AAVEUSDT auf Kraken: 95.06
2024-08-13 17:56:43,365:INFO:Preis für UNIUSDT auf Bybit: 6.2104
2024-08-13 17:56:43,749:INFO:Preis für UNIUSDT auf Binance: 6.214
2024-08-13 17:56:44,056:INFO:Preis für UNIUSDT auf Coinbase: 6.212
